,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46,0.04920191764831543,0.00033404654825125777,0.007948207855224609,0.00017891197060259794,6,sqrt,9,100,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8327868852459016,0.8235294117647058,0.826797385620915,0.8333333333333334,0.8298467802421514,0.003966167907681998
47,0.07050838470458984,0.0011524552734808802,0.01085667610168457,0.00015807043193139127,6,sqrt,9,150,"{'max_depth': 6, 'max_features': 'sqrt', 'max_leaf_nodes': 9, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8262295081967214,0.8235294117647058,0.8300653594771242,0.8333333333333334,0.8291888996035572,0.003786233316370143
48,0.015407896041870118,0.0006076188041883403,0.0034076690673828123,7.012285602747437e-05,6,log2,3,25,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 25}",0.7922077922077922,0.8311688311688312,0.8421052631578947,0.7894736842105263,0.7894736842105263,0.8088858509911143,0.022942897085248996,106,0.8163934426229508,0.8262295081967214,0.8235294117647058,0.8104575163398693,0.8300653594771242,0.8213350476802741,0.007038884430879345
49,0.025175809860229492,0.0005450966221262865,0.004949712753295898,0.00016078533221534102,6,log2,3,50,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
50,0.04817948341369629,0.0007622337445116697,0.007784509658813476,7.062401007480315e-05,6,log2,3,100,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8295081967213115,0.8235294117647058,0.8300653594771242,0.8300653594771242,0.8285353048323154,0.0025153185520681996
51,0.0693143367767334,0.0012667376383705125,0.01050119400024414,0.0001004508602571388,6,log2,3,150,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 3, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8278817100610736,0.003214874781969921
52,0.01563568115234375,0.000797185103145692,0.003628110885620117,0.0001498164832056998,6,log2,6,25,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 25}",0.8051948051948052,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8220437457279562,0.012554215930426063,93,0.8327868852459016,0.8327868852459016,0.8202614379084967,0.8300653594771242,0.8300653594771242,0.8291931854709096,0.004628754598344071
53,0.02557206153869629,0.0005131776792025938,0.005089712142944336,5.841876016439124e-05,6,log2,6,50,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 50}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.8327868852459016,0.8300653594771242,0.826797385620915,0.8333333333333334,0.8304982320797171,0.0023723214641333903
54,0.049228477478027347,0.00027533439672942374,0.007838106155395508,8.023776705888346e-05,6,log2,6,100,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8295081967213115,0.8235294117647058,0.8300653594771242,0.8300653594771242,0.8285353048323154,0.0025153185520681996
55,0.07055883407592774,0.001713714491714934,0.010762834548950195,0.0003424168131076196,6,log2,6,150,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 6, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8278817100610736,0.003214874781969921
56,0.015848112106323243,0.000586382600146035,0.003709268569946289,0.0002960528047015855,6,log2,9,25,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 25}",0.8051948051948052,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.01282701747722749,68,0.8360655737704918,0.8295081967213115,0.8235294117647058,0.826797385620915,0.8333333333333334,0.8298467802421514,0.004475534297537944
57,0.02622232437133789,0.0005497755137129874,0.005024337768554687,0.00012901733212026566,6,log2,9,50,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8360655737704918,0.8235294117647058,0.826797385620915,0.8431372549019608,0.8318075645558769,0.007005845057419347
58,0.04888901710510254,0.001128948649139939,0.007789802551269531,9.888462232646755e-05,6,log2,9,100,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.8360655737704918,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8298489231758277,0.004394845078912156
59,0.07144608497619628,0.0013625115754817185,0.010796070098876953,0.0002518646466996488,6,log2,9,150,"{'max_depth': 6, 'max_features': 'log2', 'max_leaf_nodes': 9, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8327868852459016,0.839344262295082,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8305046608807457,0.005402556376817156
60,0.016407251358032227,0.00032845037043470243,0.0036663532257080076,0.00037278827115620007,6,,3,25,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.8295081967213115,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8278817100610736,0.002456725562050952
61,0.027427244186401366,0.0002751464196798888,0.004925394058227539,9.378631737877216e-05,6,,3,50,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 50}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
62,0.05021486282348633,0.0009465031970339594,0.007743644714355469,8.65373922489156e-05,6,,3,100,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 100}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
63,0.07227444648742676,0.0011793909474798767,0.010587263107299804,0.00014164306321759617,6,,3,150,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 3, 'n_estimators': 150}",0.8181818181818182,0.8311688311688312,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8272385509227614,0.009513065439620933,2,0.8295081967213115,0.8262295081967214,0.8235294117647058,0.826797385620915,0.8300653594771242,0.8272259723561556,0.0023711539339551237
64,0.017224740982055665,0.00134241738292628,0.003448629379272461,5.804042615554503e-05,6,,6,25,"{'max_depth': 6, 'max_features': None, 'max_leaf_nodes': 6, 'n_estimators': 25}",0.8181818181818182,0.8181818181818182,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.8246411483253588,0.009852277646877487,68,0.8295081967213115,0.8327868852459016,0.8366013071895425,0.826797385620915,0.8333333333333334,0.8318054216222007,0.0033661839002687077
